Category,Product,Price
LightBeer(LowCalorie/Alcohol),"Bud Light Beer, 24 Pack, 12 fl oz Aluminum Cans, 4.2% ABV, Domestic Lager",41.96
GroundandWholeBeanCoffee,"Folgers Classic Roast Ground Coffee, Medium Roast, 40.3-Ounce Canister",18.535999999999998
RefrigeratedEntrees,"John Soules Foods Chicken Breast Fajita Strips, Refrigerated, 16 oz, 18 g Protein per 3 oz Serving Size",5.98
Snacks-PotatoChips,"Lay’s Classic Potato Snack Chips, Party Size, 13 oz Bag",0.0
Soup,"Maruchan Ramen Noodle Chicken Flavor Soup, 3 Oz, 12 Count Shelf Stable Package",0.0
Cookies,"Little Debbie Oatmeal Creme Pies, 12 ct, 16.2 oz",3.752
Candy-Non-Chocolate,"HARIBO Goldbears Original Gummy Bears, 28.8 oz Stand Up Bag",3.888
ColdRemedies-Adult,"Equate Value Size Honey Lemon Cough Drops with Menthol, 160 Count",9.36
FreshEggs,"Eggland’s Best Classic Extra Large White Eggs, 12 count",3.18
PetSupplies-DogFood,"Purina Dog Chow Complete, Dry Dog Food for Adult Dogs High Protein, Real Chicken, 44 lb Bag",40.838
Dairy-Milk-Refrigerated,Great Value Milk Whole Vitamin D Gallon,0.784
FruitJuice,"Capri Sun Variety Pack with Fruit Punch, Strawberry Kiwi & Pacific Cooler Juice Box Pouches, 30 ct Box, 6 fl oz Pouches",15.088000000000001
RefrigeratedEntrees,"John Soules Foods Chicken Breast Fajita Strips, Refrigerated, 16 oz, 18 g Protein per 3 oz Serving Size",1.1960000000000002
Soup,"Maruchan Ramen Noodle Chicken Flavor Soup, 3 Oz, 12 Count Shelf Stable Package",5.982
Bakery-FreshCakes,"Little Debbie Zebra Cakes, 13 oz",1.072
Cereal-ReadytoEat,"Cinnamon Toast Crunch Breakfast Cereal, Crispy Cinnamon Cereal, Family Size, 18.8 oz",4.93
Cookies,"Little Debbie Oatmeal Creme Pies, 12 ct, 16.2 oz",5.36
FreshEggs,"Eggland’s Best Classic Extra Large White Eggs, 12 count",4.452
SoftDrinks-LowCalorie,"Coca-Cola Zero Sugar Soda Pop, 16.9 fl oz, 6 Pack Cans",10.36
FrozenFoods,"Great Value All Natural Chicken Wing Sections, 4 lb (Frozen)",0.0
ToiletTissue,"Angel Soft Toilet Paper, 9 Mega Rolls, Soft and Strong Toilet Tissue",8.016
LightBeer(LowCalorie/Alcohol),"Bud Light Beer, 24 Pack, 12 fl oz Aluminum Cans, 4.2% ABV, Domestic Lager",12.588
RefrigeratedDeliMeats,Goya Cooked Ham 16 oz,47.984
Frankfurters-Refrigerated,"Oscar Mayer Classic Uncured Beef Franks Hot Dogs, 10 ct Pack",7.092
GroundandWholeBeanCoffee,"Folgers Classic Roast Ground Coffee, Medium Roast, 40.3-Ounce Canister",26.48
ToiletTissue,"Angel Soft Toilet Paper, 9 Mega Rolls, Soft and Strong Toilet Tissue",2.672
RefrigeratedBacon,"Oscar Mayer Fully Cooked Original Bacon, 2.52 oz Box",0.854
Bakery-FreshCakes,"Little Debbie Zebra Cakes, 13 oz",5.36
SoftDrinks-Carbonated,"Coca-Cola Soda Pop, 12 fl oz, 12 Pack Cans",9.911999999999999
PainRemedies-Headache,"Tylenol Extra Strength Caplets with 500 mg Acetaminophen, 100 Ct",2.1940000000000004
Cookies,"Little Debbie Oatmeal Creme Pies, 12 ct, 16.2 oz",4.288
RefrigeratedDeliMeats,Goya Cooked Ham 16 oz,0.0
LightBeer(LowCalorie/Alcohol),"Bud Light Beer, 24 Pack, 12 fl oz Aluminum Cans, 4.2% ABV, Domestic Lager",20.98
BottledWater,"OZARKA Brand 100% Natural Spring Water, 16.9-ounce plastic bottles (Pack of 35)",3.9920000000000004
RefrigeratedBacon,"Oscar Mayer Fully Cooked Original Bacon, 2.52 oz Box",6.832
Candy-Chocolate,"Hershey’s Milk Chocolate Candy, Bars 1.55 oz, 6 Count",6.48
Frankfurters-Refrigerated,"Oscar Mayer Classic Uncured Beef Franks Hot Dogs, 10 ct Pack",1.576
FrozenFoods,"Great Value All Natural Chicken Wing Sections, 4 lb (Frozen)",18.172
ToiletTissue,"Angel Soft Toilet Paper, 9 Mega Rolls, Soft and Strong Toilet Tissue",6.68
FruitJuice,"Capri Sun Variety Pack with Fruit Punch, Strawberry Kiwi & Pacific Cooler Juice Box Pouches, 30 ct Box, 6 fl oz Pouches",18.86
PainRemedies-Headache,"Tylenol Extra Strength Caplets with 500 mg Acetaminophen, 100 Ct",4.388000000000001
DairyProducts,"Land O Lakes Salted Stick Butter, 16 oz, 4 Sticks",10.56
FrozenNovelties,"Pop-Ice Assorted Fruit Freezer Ice Pops, Gluten-Free Snack, 1.5 oz, 80 Count Fruit Pops",1.234
Batteries,"Duracell Coppertop AA Battery, Long Lasting Double A Batteries, 16 Pack",3.1940000000000004
FrozenItalianEntrees,"Smart Ones Three Cheese Ziti Marinara Frozen Meal, 9 Oz Box",3.1639999999999997
FreshFruit,"Fresh Raspberries, 12 oz Container",8.532
BabyMilkandMilkFlavoring,"Horizon Organic Shelf-Stable Whole Milk Boxes, 8 oz., 12 Pack",8.388
RefrigeratedBacon,"Oscar Mayer Fully Cooked Original Bacon, 2.52 oz Box",5.977999999999999
IceCream,"Haagen Dazs Coffee Ice Cream, Gluten Free, Kosher, 14.0 oz",6.688
PainRemedies-Headache,"Tylenol Extra Strength Caplets with 500 mg Acetaminophen, 100 Ct",15.358
GroundandWholeBeanCoffee,"Folgers Classic Roast Ground Coffee, Medium Roast, 40.3-Ounce Canister",18.535999999999998
Candy-Chocolate,"Hershey’s Milk Chocolate Candy, Bars 1.55 oz, 6 Count",7.776
CleaningSupplies,"ARM & HAMMER Pure Baking Soda, For Baking, Cleaning & Deodorizing, 1 lb Box",2.1559999999999997
RefrigeratedDeliMeats,Goya Cooked Ham 16 oz,41.986
BabyMilkandMilkFlavoring,"Horizon Organic Shelf-Stable Whole Milk Boxes, 8 oz., 12 Pack",19.572
IceCream,"Haagen Dazs Coffee Ice Cream, Gluten Free, Kosher, 14.0 oz",0.836
Soup,"Maruchan Ramen Noodle Chicken Flavor Soup, 3 Oz, 12 Count Shelf Stable Package",0.0
Frankfurters-Refrigerated,"Oscar Mayer Classic Uncured Beef Franks Hot Dogs, 10 ct Pack",0.0
BottledWater,"OZARKA Brand 100% Natural Spring Water, 16.9-ounce plastic bottles (Pack of 35)",39.92
Batteries,"Duracell Coppertop AA Battery, Long Lasting Double A Batteries, 16 Pack",15.97
RefrigeratedBacon,"Oscar Mayer Fully Cooked Original Bacon, 2.52 oz Box",2.562
FrozenItalianEntrees,"Smart Ones Three Cheese Ziti Marinara Frozen Meal, 9 Oz Box",2.7119999999999997
FreshEggs,"Eggland’s Best Classic Extra Large White Eggs, 12 count",4.452
FruitDrinks,"Kool Aid Jammers Variety Pack with Tropical Punch, Grape & Cherry Kids Drink 0% Juice Box Pouches, 30 Ct Box, 6 fl oz Pouches",8.723999999999998
Bakery-FreshCakes,"Little Debbie Zebra Cakes, 13 oz",3.216
Candy-Non-Chocolate,"HARIBO Goldbears Original Gummy Bears, 28.8 oz Stand Up Bag",12.96
Batteries,"Duracell Coppertop AA Battery, Long Lasting Double A Batteries, 16 Pack",9.582
DairyProducts,"Land O Lakes Salted Stick Butter, 16 oz, 4 Sticks",8.448
Frankfurters-Refrigerated,"Oscar Mayer Classic Uncured Beef Franks Hot Dogs, 10 ct Pack",1.576
Candy-Chocolate,"Hershey’s Milk Chocolate Candy, Bars 1.55 oz, 6 Count",2.5920000000000005
FrozenFoods,"Great Value All Natural Chicken Wing Sections, 4 lb (Frozen)",0.0
GroundandWholeBeanCoffee,"Folgers Classic Roast Ground Coffee, Medium Roast, 40.3-Ounce Canister",2.648
SoftDrinks-LowCalorie,"Coca-Cola Zero Sugar Soda Pop, 16.9 fl oz, 6 Pack Cans",4.144
BabyMilkandMilkFlavoring,"Horizon Organic Shelf-Stable Whole Milk Boxes, 8 oz., 12 Pack",5.5920000000000005
Candy-Non-Chocolate,"HARIBO Goldbears Original Gummy Bears, 28.8 oz Stand Up Bag",11.664000000000001
Candy-Chocolate,"Hershey’s Milk Chocolate Candy, Bars 1.55 oz, 6 Count",0.0
Cookies,"Little Debbie Oatmeal Creme Pies, 12 ct, 16.2 oz",3.216
Dairy-Milk-Refrigerated,Great Value Milk Whole Vitamin D Gallon,6.272
BottledWater,"OZARKA Brand 100% Natural Spring Water, 16.9-ounce plastic bottles (Pack of 35)",15.968000000000002
Frankfurters-Refrigerated,"Oscar Mayer Classic Uncured Beef Franks Hot Dogs, 10 ct Pack",7.88
SoftDrinks-Carbonated,"Coca-Cola Soda Pop, 12 fl oz, 12 Pack Cans",11.563999999999998
BabyMilkandMilkFlavoring,"Horizon Organic Shelf-Stable Whole Milk Boxes, 8 oz., 12 Pack",11.184000000000001
PaperTowels,"Bounty Select-a-Size Paper Towels, 12 Double Rolls, White",31.051999999999996
ColdRemedies-Adult,"Equate Value Size Honey Lemon Cough Drops with Menthol, 160 Count",6.552
Yogurt-Refrigerated,"Chobani Non-Fat Greek Yogurt, Vanilla Blended 32 oz, Plastic",11.16
BottledWater,"OZARKA Brand 100% Natural Spring Water, 16.9-ounce plastic bottles (Pack of 35)",23.952
CatFood-WetType,Purina Fancy Feast Chicken Feast Classic Grain Free Wet Cat Food Pate - 3 oz. Can,1.584
GroundandWholeBeanCoffee,"Folgers Classic Roast Ground Coffee, Medium Roast, 40.3-Ounce Canister",7.944
RefrigeratedEntrees,"John Soules Foods Chicken Breast Fajita Strips, Refrigerated, 16 oz, 18 g Protein per 3 oz Serving Size",10.764000000000001
Candy-Non-Chocolate,"HARIBO Goldbears Original Gummy Bears, 28.8 oz Stand Up Bag",6.48
PetSupplies-DogFood,"Purina Dog Chow Complete, Dry Dog Food for Adult Dogs High Protein, Real Chicken, 44 lb Bag",11.668000000000001
Detergents-HeavyDuty-Liquid,"Purex Liquid Laundry Detergent Plus OXI, Stain Defense Technology, 128 Fluid Ounces, 85 Wash Loads",17.946
Frankfurters-Refrigerated,"Oscar Mayer Classic Uncured Beef Franks Hot Dogs, 10 ct Pack",7.88
RefrigeratedDeliMeats,Goya Cooked Ham 16 oz,0.0
CatFood-WetType,Purina Fancy Feast Chicken Feast Classic Grain Free Wet Cat Food Pate - 3 oz. Can,1.4080000000000001
FrozenItalianEntrees,"Smart Ones Three Cheese Ziti Marinara Frozen Meal, 9 Oz Box",1.3559999999999999
Lunchmeat-Sliced-Refrigerated,"Oscar Mayer Chopped Ham & Water product Deli Lunch Meat, 16 Oz Package",2.598
ColdRemedies-Adult,"Equate Value Size Honey Lemon Cough Drops with Menthol, 160 Count",3.7439999999999998
GroundandWholeBeanCoffee,"Folgers Classic Roast Ground Coffee, Medium Roast, 40.3-Ounce Canister",21.184
Snacks-TortillaChips,"Doritos Nacho Cheese Tortilla Snack Chips, Party Size, 14.5 oz Bag",1.1880000000000002
Soup,"Maruchan Ramen Noodle Chicken Flavor Soup, 3 Oz, 12 Count Shelf Stable Package",1.9940000000000002
Beer,"Stella Artois Lager, 12 Pack, 11.2 fl oz Glass Bottles, 5% ABV, Domestic Beer",3.1460000000000004
FreshEggs,"Eggland’s Best Classic Extra Large White Eggs, 12 count",5.088000000000001
Batteries,"Duracell Coppertop AA Battery, Long Lasting Double A Batteries, 16 Pack",25.552000000000003
FruitDrinks,"Kool Aid Jammers Variety Pack with Tropical Punch, Grape & Cherry Kids Drink 0% Juice Box Pouches, 30 Ct Box, 6 fl oz Pouches",1.454
PaperTowels,"Bounty Select-a-Size Paper Towels, 12 Double Rolls, White",39.924
ToiletTissue,"Angel Soft Toilet Paper, 9 Mega Rolls, Soft and Strong Toilet Tissue",0.0
Yogurt-Refrigerated,"Chobani Non-Fat Greek Yogurt, Vanilla Blended 32 oz, Plastic",5.58
ColdRemedies-Adult,"Equate Value Size Honey Lemon Cough Drops with Menthol, 160 Count",0.9359999999999999
RefrigeratedDeliMeats,Goya Cooked Ham 16 oz,17.994
RefrigeratedBacon,"Oscar Mayer Fully Cooked Original Bacon, 2.52 oz Box",6.832
GroundandWholeBeanCoffee,"Folgers Classic Roast Ground Coffee, Medium Roast, 40.3-Ounce Canister",10.592
ColdRemedies-Adult,"Equate Value Size Honey Lemon Cough Drops with Menthol, 160 Count",4.68
Dairy-Milk-Refrigerated,Great Value Milk Whole Vitamin D Gallon,0.784
FrozenFoods,"Great Value All Natural Chicken Wing Sections, 4 lb (Frozen)",25.96
Snacks-PotatoChips,"Lay’s Classic Potato Snack Chips, Party Size, 13 oz Bag",7.616
SoftDrinks-Carbonated,"Coca-Cola Soda Pop, 12 fl oz, 12 Pack Cans",14.868
LightBeer(LowCalorie/Alcohol),"Bud Light Beer, 24 Pack, 12 fl oz Aluminum Cans, 4.2% ABV, Domestic Lager",4.196000000000001
Frankfurters-Refrigerated,"Oscar Mayer Classic Uncured Beef Franks Hot Dogs, 10 ct Pack",5.516
FrozenNovelties,"Pop-Ice Assorted Fruit Freezer Ice Pops, Gluten-Free Snack, 1.5 oz, 80 Count Fruit Pops",1.234
RefrigeratedDeliMeats,Goya Cooked Ham 16 oz,0.0
Frankfurters-Refrigerated,"Oscar Mayer Classic Uncured Beef Franks Hot Dogs, 10 ct Pack",5.516
Cereal-ReadytoEat,"Cinnamon Toast Crunch Breakfast Cereal, Crispy Cinnamon Cereal, Family Size, 18.8 oz",2.9579999999999997
ToiletTissue,"Angel Soft Toilet Paper, 9 Mega Rolls, Soft and Strong Toilet Tissue",1.336
CleaningSupplies,"ARM & HAMMER Pure Baking Soda, For Baking, Cleaning & Deodorizing, 1 lb Box",0.0
PainRemedies-Headache,"Tylenol Extra Strength Caplets with 500 mg Acetaminophen, 100 Ct",4.388000000000001
IceCream,"Haagen Dazs Coffee Ice Cream, Gluten Free, Kosher, 14.0 oz",5.015999999999999
BottledWater,"OZARKA Brand 100% Natural Spring Water, 16.9-ounce plastic bottles (Pack of 35)",39.92
Lunchmeat-Sliced-Refrigerated,"Oscar Mayer Chopped Ham & Water product Deli Lunch Meat, 16 Oz Package",8.66
FreshFruit,"Fresh Raspberries, 12 oz Container",7.5840000000000005
Soup,"Maruchan Ramen Noodle Chicken Flavor Soup, 3 Oz, 12 Count Shelf Stable Package",19.94
FrozenFoods,"Great Value All Natural Chicken Wing Sections, 4 lb (Frozen)",18.172
Batteries,"Duracell Coppertop AA Battery, Long Lasting Double A Batteries, 16 Pack",15.97
GroundandWholeBeanCoffee,"Folgers Classic Roast Ground Coffee, Medium Roast, 40.3-Ounce Canister",0.0
Soup,"Maruchan Ramen Noodle Chicken Flavor Soup, 3 Oz, 12 Count Shelf Stable Package",15.952000000000002
SoftDrinks-LowCalorie,"Coca-Cola Zero Sugar Soda Pop, 16.9 fl oz, 6 Pack Cans",5.18
PainRemedies-Headache,"Tylenol Extra Strength Caplets with 500 mg Acetaminophen, 100 Ct",0.0
FruitDrinks,"Kool Aid Jammers Variety Pack with Tropical Punch, Grape & Cherry Kids Drink 0% Juice Box Pouches, 30 Ct Box, 6 fl oz Pouches",5.816
FrozenItalianEntrees,"Smart Ones Three Cheese Ziti Marinara Frozen Meal, 9 Oz Box",0.9039999999999999
LightBeer(LowCalorie/Alcohol),"Bud Light Beer, 24 Pack, 12 fl oz Aluminum Cans, 4.2% ABV, Domestic Lager",0.0
PetSupplies-DogFood,"Purina Dog Chow Complete, Dry Dog Food for Adult Dogs High Protein, Real Chicken, 44 lb Bag",5.8340000000000005
ToiletTissue,"Angel Soft Toilet Paper, 9 Mega Rolls, Soft and Strong Toilet Tissue",10.688
PainRemedies-Headache,"Tylenol Extra Strength Caplets with 500 mg Acetaminophen, 100 Ct",6.582
FrozenNovelties,"Pop-Ice Assorted Fruit Freezer Ice Pops, Gluten-Free Snack, 1.5 oz, 80 Count Fruit Pops",3.702
Snacks-TortillaChips,"Doritos Nacho Cheese Tortilla Snack Chips, Party Size, 14.5 oz Bag",9.504000000000001
Dairy-Milk-Refrigerated,Great Value Milk Whole Vitamin D Gallon,7.84
FrozenItalianEntrees,"Smart Ones Three Cheese Ziti Marinara Frozen Meal, 9 Oz Box",2.7119999999999997
Cereal-ReadytoEat,"Cinnamon Toast Crunch Breakfast Cereal, Crispy Cinnamon Cereal, Family Size, 18.8 oz",2.9579999999999997
FruitDrinks,"Kool Aid Jammers Variety Pack with Tropical Punch, Grape & Cherry Kids Drink 0% Juice Box Pouches, 30 Ct Box, 6 fl oz Pouches",8.723999999999998
Bakery-FreshCakes,"Little Debbie Zebra Cakes, 13 oz",2.68
Beer,"Stella Artois Lager, 12 Pack, 11.2 fl oz Glass Bottles, 5% ABV, Domestic Beer",15.73
RefrigeratedDeliMeats,Goya Cooked Ham 16 oz,5.998
CatFood-WetType,Purina Fancy Feast Chicken Feast Classic Grain Free Wet Cat Food Pate - 3 oz. Can,0.528
DairyProducts,"Land O Lakes Salted Stick Butter, 16 oz, 4 Sticks",1.056
Lunchmeat-Sliced-Refrigerated,"Oscar Mayer Chopped Ham & Water product Deli Lunch Meat, 16 Oz Package",6.061999999999999
FreshEggs,"Eggland’s Best Classic Extra Large White Eggs, 12 count",3.18
Detergents-HeavyDuty-Liquid,"Purex Liquid Laundry Detergent Plus OXI, Stain Defense Technology, 128 Fluid Ounces, 85 Wash Loads",3.9880000000000004
LightBeer(LowCalorie/Alcohol),"Bud Light Beer, 24 Pack, 12 fl oz Aluminum Cans, 4.2% ABV, Domestic Lager",8.392000000000001
Snacks-PotatoChips,"Lay’s Classic Potato Snack Chips, Party Size, 13 oz Bag",5.44
FruitJuice,"Capri Sun Variety Pack with Fruit Punch, Strawberry Kiwi & Pacific Cooler Juice Box Pouches, 30 ct Box, 6 fl oz Pouches",7.5440000000000005
GroundandWholeBeanCoffee,"Folgers Classic Roast Ground Coffee, Medium Roast, 40.3-Ounce Canister",26.48
FreshFruit,"Fresh Raspberries, 12 oz Container",8.532
LightBeer(LowCalorie/Alcohol),"Bud Light Beer, 24 Pack, 12 fl oz Aluminum Cans, 4.2% ABV, Domestic Lager",25.176
IceCream,"Haagen Dazs Coffee Ice Cream, Gluten Free, Kosher, 14.0 oz",4.18
FreshEggs,"Eggland’s Best Classic Extra Large White Eggs, 12 count",5.724
Cereal-ReadytoEat,"Cinnamon Toast Crunch Breakfast Cereal, Crispy Cinnamon Cereal, Family Size, 18.8 oz",0.0
Frankfurters-Refrigerated,"Oscar Mayer Classic Uncured Beef Franks Hot Dogs, 10 ct Pack",0.0
PainRemedies-Headache,"Tylenol Extra Strength Caplets with 500 mg Acetaminophen, 100 Ct",6.582
Cookies,"Little Debbie Oatmeal Creme Pies, 12 ct, 16.2 oz",0.0
ColdRemedies-Adult,"Equate Value Size Honey Lemon Cough Drops with Menthol, 160 Count",7.4879999999999995
GroundandWholeBeanCoffee,"Folgers Classic Roast Ground Coffee, Medium Roast, 40.3-Ounce Canister",21.184
FruitJuice,"Capri Sun Variety Pack with Fruit Punch, Strawberry Kiwi & Pacific Cooler Juice Box Pouches, 30 ct Box, 6 fl oz Pouches",7.5440000000000005
Candy-Non-Chocolate,"HARIBO Goldbears Original Gummy Bears, 28.8 oz Stand Up Bag",7.776
Candy-Chocolate,"Hershey’s Milk Chocolate Candy, Bars 1.55 oz, 6 Count",1.2960000000000003
RefrigeratedDeliMeats,Goya Cooked Ham 16 oz,53.982
PainRemedies-Headache,"Tylenol Extra Strength Caplets with 500 mg Acetaminophen, 100 Ct",17.552000000000003
LightBeer(LowCalorie/Alcohol),"Bud Light Beer, 24 Pack, 12 fl oz Aluminum Cans, 4.2% ABV, Domestic Lager",12.588
BabyMilkandMilkFlavoring,"Horizon Organic Shelf-Stable Whole Milk Boxes, 8 oz., 12 Pack",2.7960000000000003
FreshEggs,"Eggland’s Best Classic Extra Large White Eggs, 12 count",1.2720000000000002
CatFood-WetType,Purina Fancy Feast Chicken Feast Classic Grain Free Wet Cat Food Pate - 3 oz. Can,0.17600000000000002
SoftDrinks-LowCalorie,"Coca-Cola Zero Sugar Soda Pop, 16.9 fl oz, 6 Pack Cans",0.0
Candy-Chocolate,"Hershey’s Milk Chocolate Candy, Bars 1.55 oz, 6 Count",6.48
FreshFruit,"Fresh Raspberries, 12 oz Container",9.48
Batteries,"Duracell Coppertop AA Battery, Long Lasting Double A Batteries, 16 Pack",31.94
RefrigeratedBacon,"Oscar Mayer Fully Cooked Original Bacon, 2.52 oz Box",5.124
Candy-Non-Chocolate,"HARIBO Goldbears Original Gummy Bears, 28.8 oz Stand Up Bag",5.184000000000001
Bakery-FreshCakes,"Little Debbie Zebra Cakes, 13 oz",1.608
Frankfurters-Refrigerated,"Oscar Mayer Classic Uncured Beef Franks Hot Dogs, 10 ct Pack",7.092
PetSupplies-DogFood,"Purina Dog Chow Complete, Dry Dog Food for Adult Dogs High Protein, Real Chicken, 44 lb Bag",35.004
FruitJuice,"Capri Sun Variety Pack with Fruit Punch, Strawberry Kiwi & Pacific Cooler Juice Box Pouches, 30 ct Box, 6 fl oz Pouches",16.974
Lunchmeat-Sliced-Refrigerated,"Oscar Mayer Chopped Ham & Water product Deli Lunch Meat, 16 Oz Package",5.196
Snacks-TortillaChips,"Doritos Nacho Cheese Tortilla Snack Chips, Party Size, 14.5 oz Bag",10.692
Dairy-Milk-Refrigerated,Great Value Milk Whole Vitamin D Gallon,7.056
Lunchmeat-Sliced-Refrigerated,"Oscar Mayer Chopped Ham & Water product Deli Lunch Meat, 16 Oz Package",7.7940000000000005
SoftDrinks-Carbonated,"Coca-Cola Soda Pop, 12 fl oz, 12 Pack Cans",13.216000000000001
PaperTowels,"Bounty Select-a-Size Paper Towels, 12 Double Rolls, White",39.924
Cereal-ReadytoEat,"Cinnamon Toast Crunch Breakfast Cereal, Crispy Cinnamon Cereal, Family Size, 18.8 oz",0.986
Yogurt-Refrigerated,"Chobani Non-Fat Greek Yogurt, Vanilla Blended 32 oz, Plastic",3.348
Candy-Chocolate,"Hershey’s Milk Chocolate Candy, Bars 1.55 oz, 6 Count",11.664000000000001
PetSupplies-DogFood,"Purina Dog Chow Complete, Dry Dog Food for Adult Dogs High Protein, Real Chicken, 44 lb Bag",0.0
Snacks-PotatoChips,"Lay’s Classic Potato Snack Chips, Party Size, 13 oz Bag",6.5280000000000005
SoftDrinks-LowCalorie,"Coca-Cola Zero Sugar Soda Pop, 16.9 fl oz, 6 Pack Cans",7.251999999999999
ColdRemedies-Adult,"Equate Value Size Honey Lemon Cough Drops with Menthol, 160 Count",0.9359999999999999
Candy-Non-Chocolate,"HARIBO Goldbears Original Gummy Bears, 28.8 oz Stand Up Bag",10.368000000000002
ToiletTissue,"Angel Soft Toilet Paper, 9 Mega Rolls, Soft and Strong Toilet Tissue",9.351999999999999
FruitJuice,"Capri Sun Variety Pack with Fruit Punch, Strawberry Kiwi & Pacific Cooler Juice Box Pouches, 30 ct Box, 6 fl oz Pouches",11.315999999999999
BabyMilkandMilkFlavoring,"Horizon Organic Shelf-Stable Whole Milk Boxes, 8 oz., 12 Pack",5.5920000000000005
PetSupplies-DogFood,"Purina Dog Chow Complete, Dry Dog Food for Adult Dogs High Protein, Real Chicken, 44 lb Bag",52.50600000000001
IceCream,"Haagen Dazs Coffee Ice Cream, Gluten Free, Kosher, 14.0 oz",0.836
Detergents-HeavyDuty-Liquid,"Purex Liquid Laundry Detergent Plus OXI, Stain Defense Technology, 128 Fluid Ounces, 85 Wash Loads",1.9940000000000002
FreshFruit,"Fresh Raspberries, 12 oz Container",5.688
FrozenNovelties,"Pop-Ice Assorted Fruit Freezer Ice Pops, Gluten-Free Snack, 1.5 oz, 80 Count Fruit Pops",8.638
GroundandWholeBeanCoffee,"Folgers Classic Roast Ground Coffee, Medium Roast, 40.3-Ounce Canister",2.648
FrozenFoods,"Great Value All Natural Chicken Wing Sections, 4 lb (Frozen)",2.596
FruitDrinks,"Kool Aid Jammers Variety Pack with Tropical Punch, Grape & Cherry Kids Drink 0% Juice Box Pouches, 30 Ct Box, 6 fl oz Pouches",14.54
CleaningSupplies,"ARM & HAMMER Pure Baking Soda, For Baking, Cleaning & Deodorizing, 1 lb Box",2.1559999999999997
FruitJuice,"Capri Sun Variety Pack with Fruit Punch, Strawberry Kiwi & Pacific Cooler Juice Box Pouches, 30 ct Box, 6 fl oz Pouches",1.8860000000000001
Candy-Non-Chocolate,"HARIBO Goldbears Original Gummy Bears, 28.8 oz Stand Up Bag",3.888
Candy-Chocolate,"Hershey’s Milk Chocolate Candy, Bars 1.55 oz, 6 Count",2.5920000000000005
